time_stamp,x,y,covariance,id
159,10.030623883,5.77569388782,"[0.0, 0.0, 0.0, 0.0]",0
159,4.32498117741,2.85937551252,"[0.0, 0.0, 0.0, 0.0]",1
159,14.8679119612,8.7924528247,"[0.0, 0.0, 0.0, 0.0]",2
159,14.1957410218,2.3204726041,"[0.0, 0.0, 0.0, 0.0]",3
160,4.62368187363,-0.123198601293,"[0.0, 0.0, 0.0, 0.0]",0
160,4.62231575963,-2.49344583031,"[0.0, 0.0, 0.0, 0.0]",1
160,3.04510808219,1.74884681395,"[0.0, 0.0, 0.0, 0.0]",2
160,5.79274412756,-1.14245233905,"[0.0, 0.0, 0.0, 0.0]",3
160,5.15809911283,0.89075366532,"[0.0, 0.0, 0.0, 0.0]",4
160,6.82986238522,-2.06538111318,"[0.0, 0.0, 0.0, 0.0]",5
160,5.72301196109,2.46734631898,"[0.0, 0.0, 0.0, 0.0]",6
160,7.22135386119,0.857879138119,"[0.0, 0.0, 0.0, 0.0]",7
160,3.80488849033,-2.33266571624,"[0.0, 0.0, 0.0, 0.0]",8
160,3.63722274046,0.934315448472,"[0.0, 0.0, 0.0, 0.0]",9
160,4.13189730468,-1.06702120675,"[0.0, 0.0, 0.0, 0.0]",10
161,9.88886798972,5.71998289723,"[0.0, 0.0, 0.0, 0.0]",0
161,4.0777467012,2.7417022244,"[0.0, 0.0, 0.0, 0.0]",1
161,14.8273255136,8.7876618043,"[0.0, 0.0, 0.0, 0.0]",2
161,13.9804822848,2.25466797924,"[0.0, 0.0, 0.0, 0.0]",3
162,4.6435816045,-0.121745710564,"[0.0, 0.0, 0.0, 0.0]",0
162,3.07690415406,1.76829613165,"[0.0, 0.0, 0.0, 0.0]",1
162,4.57784856675,-2.47428888598,"[0.0, 0.0, 0.0, 0.0]",2
162,5.80287885919,-1.14453694849,"[0.0, 0.0, 0.0, 0.0]",3
162,5.12295815504,0.883454468307,"[0.0, 0.0, 0.0, 0.0]",4
162,6.94228351454,-2.09644306183,"[0.0, 0.0, 0.0, 0.0]",5
162,5.77196505061,2.48842633328,"[0.0, 0.0, 0.0, 0.0]",6
162,7.14698047456,0.847689638113,"[0.0, 0.0, 0.0, 0.0]",7
162,3.7998573282,-2.33000780654,"[0.0, 0.0, 0.0, 0.0]",8
162,3.61612330698,0.930270383952,"[0.0, 0.0, 0.0, 0.0]",9
162,4.13602159756,-1.06734353412,"[0.0, 0.0, 0.0, 0.0]",10
163,4.63026853043,-0.123299547164,"[0.0, 0.0, 0.0, 0.0]",0
163,3.0903239257,1.77623752794,"[0.0, 0.0, 0.0, 0.0]",1
163,4.62710637836,-2.49805792259,"[0.0, 0.0, 0.0, 0.0]",2
163,5.12009167832,0.882429128874,"[0.0, 0.0, 0.0, 0.0]",3
163,6.95981706799,-2.10168770104,"[0.0, 0.0, 0.0, 0.0]",4
163,5.73646326885,2.47305739206,"[0.0, 0.0, 0.0, 0.0]",5
163,5.81489813412,-1.14709954073,"[0.0, 0.0, 0.0, 0.0]",6
163,7.27748348499,0.866051001015,"[0.0, 0.0, 0.0, 0.0]",7
163,3.79796032239,-2.32916312791,"[0.0, 0.0, 0.0, 0.0]",8
163,3.61360542949,0.929148892373,"[0.0, 0.0, 0.0, 0.0]",9
163,4.09323457172,-1.05576545103,"[0.0, 0.0, 0.0, 0.0]",10
172,9.07212885676,5.37943681253,"[0.0, 0.0, 0.0, 0.0]",0
172,13.3761877689,8.00263144364,"[0.0, 0.0, 0.0, 0.0]",1
172,4.65333987032,3.35849479642,"[0.0, 0.0, 0.0, 0.0]",2
172,12.6662829035,1.85238581709,"[0.0, 0.0, 0.0, 0.0]",3
177,8.61055584472,5.14989184019,"[0.0, 0.0, 0.0, 0.0]",0
177,14.0565155763,8.38053499661,"[0.0, 0.0, 0.0, 0.0]",1
177,12.3307834543,1.64051236806,"[0.0, 0.0, 0.0, 0.0]",2
177,17.658199643,4.35713088213,"[0.0, 0.0, 0.0, 0.0]",3
178,4.64441543579,-0.122349730252,"[0.0, 0.0, 0.0, 0.0]",0
178,4.59250458324,-2.48005670415,"[0.0, 0.0, 0.0, 0.0]",1
178,3.06435469625,1.75989246846,"[0.0, 0.0, 0.0, 0.0]",2
178,5.81198409746,-1.14588074011,"[0.0, 0.0, 0.0, 0.0]",3
178,5.16754561099,0.891792918444,"[0.0, 0.0, 0.0, 0.0]",4
178,6.89576540747,-2.08129537344,"[0.0, 0.0, 0.0, 0.0]",5
178,5.73732141442,2.47265468337,"[0.0, 0.0, 0.0, 0.0]",6
178,7.23877146474,0.860472658189,"[0.0, 0.0, 0.0, 0.0]",7
178,4.58508837067,-1.64146509411,"[0.0, 0.0, 0.0, 0.0]",8
178,3.65076405235,0.939017418188,"[0.0, 0.0, 0.0, 0.0]",9
178,4.09234008741,-1.05680123124,"[0.0, 0.0, 0.0, 0.0]",10
179,8.42707528934,5.05307376973,"[0.0, 0.0, 0.0, 0.0]",0
179,14.5469551152,8.66400670135,"[0.0, 0.0, 0.0, 0.0]",1
179,11.997868903,1.53374436626,"[0.0, 0.0, 0.0, 0.0]",2
179,17.9630656562,4.36952111312,"[0.0, 0.0, 0.0, 0.0]",3
180,4.6225516672,-0.12343952536,"[0.0, 0.0, 0.0, 0.0]",0
180,4.6377469406,-2.50203763369,"[0.0, 0.0, 0.0, 0.0]",1
180,3.07028363752,1.76295752519,"[0.0, 0.0, 0.0, 0.0]",2
180,7.05060267745,-2.12841234685,"[0.0, 0.0, 0.0, 0.0]",3
180,5.81824198026,-1.14718134939,"[0.0, 0.0, 0.0, 0.0]",4
180,5.16888403707,0.892423657243,"[0.0, 0.0, 0.0, 0.0]",5
180,5.77506633784,2.48886928854,"[0.0, 0.0, 0.0, 0.0]",6
180,7.10719737194,0.842758036395,"[0.0, 0.0, 0.0, 0.0]",7
180,5.46572685764,-1.44615948283,"[0.0, 0.0, 0.0, 0.0]",8
180,3.64869587633,0.938484561063,"[0.0, 0.0, 0.0, 0.0]",9
180,4.13572996731,-1.0677142104,"[0.0, 0.0, 0.0, 0.0]",10
181,4.63161734143,-0.122146940384,"[0.0, 0.0, 0.0, 0.0]",0
181,3.05599893055,1.75520011217,"[0.0, 0.0, 0.0, 0.0]",1
181,4.6571471979,-2.51272730728,"[0.0, 0.0, 0.0, 0.0]",2
181,5.80524413516,-1.14281819333,"[0.0, 0.0, 0.0, 0.0]",3
181,5.74123327059,2.47644229558,"[0.0, 0.0, 0.0, 0.0]",4
181,6.91432098587,-2.0883111675,"[0.0, 0.0, 0.0, 0.0]",5
181,5.17729858539,0.894149704503,"[0.0, 0.0, 0.0, 0.0]",6
181,7.19747406356,0.8561055313,"[0.0, 0.0, 0.0, 0.0]",7
181,5.22347976358,-1.25414623486,"[0.0, 0.0, 0.0, 0.0]",8
181,3.61966815921,0.930909582676,"[0.0, 0.0, 0.0, 0.0]",9
181,4.14143694194,-1.06768772639,"[0.0, 0.0, 0.0, 0.0]",10
182,4.62989386377,-0.123466782813,"[0.0, 0.0, 0.0, 0.0]",0
182,4.60420907696,-2.48579368849,"[0.0, 0.0, 0.0, 0.0]",1
182,3.06580694003,1.76061792648,"[0.0, 0.0, 0.0, 0.0]",2
182,5.7853617964,2.49501462878,"[0.0, 0.0, 0.0, 0.0]",3
182,6.9156952245,-2.08904442169,"[0.0, 0.0, 0.0, 0.0]",4
182,5.18253548635,0.89444431076,"[0.0, 0.0, 0.0, 0.0]",5
182,7.18773206224,0.851054343635,"[0.0, 0.0, 0.0, 0.0]",6
182,3.39166723406,-0.710542440862,"[0.0, 0.0, 0.0, 0.0]",7
182,3.62370261993,0.932006475427,"[0.0, 0.0, 0.0, 0.0]",8
182,4.09381179247,-1.0576634082,"[0.0, 0.0, 0.0, 0.0]",9
183,4.64479291983,-0.122091508876,"[0.0, 0.0, 0.0, 0.0]",0
183,4.6392721916,-2.50272537481,"[0.0, 0.0, 0.0, 0.0]",1
183,3.04131874407,1.74623165136,"[0.0, 0.0, 0.0, 0.0]",2
183,5.16435138118,0.891420224139,"[0.0, 0.0, 0.0, 0.0]",3
183,6.95872499418,-2.10038998846,"[0.0, 0.0, 0.0, 0.0]",4
183,5.71822283925,2.46533885268,"[0.0, 0.0, 0.0, 0.0]",5
183,7.10245226148,0.841567943316,"[0.0, 0.0, 0.0, 0.0]",6
183,3.8219113137,-0.777771709575,"[0.0, 0.0, 0.0, 0.0]",7
183,3.62030923048,0.931598234937,"[0.0, 0.0, 0.0, 0.0]",8
183,4.1281751336,-1.06774230987,"[0.0, 0.0, 0.0, 0.0]",9
184,8.22330682847,4.97006595061,"[0.0, 0.0, 0.0, 0.0]",0
184,13.9885301527,8.31239850486,"[0.0, 0.0, 0.0, 0.0]",1
184,11.0787634451,1.27959729074,"[0.0, 0.0, 0.0, 0.0]",2
184,17.960532804,4.23778760994,"[0.0, 0.0, 0.0, 0.0]",3
185,4.6363351315,-0.123669316204,"[0.0, 0.0, 0.0, 0.0]",0
185,4.62007780755,-2.49419011617,"[0.0, 0.0, 0.0, 0.0]",1
185,3.06489361357,1.76031981819,"[0.0, 0.0, 0.0, 0.0]",2
185,5.84669463407,2.51963755621,"[0.0, 0.0, 0.0, 0.0]",3
185,5.17768444557,0.893704257089,"[0.0, 0.0, 0.0, 0.0]",4
185,6.94654695976,-2.09846383441,"[0.0, 0.0, 0.0, 0.0]",5
185,5.42739573017,-1.07716420353,"[0.0, 0.0, 0.0, 0.0]",6
185,7.18076418564,0.852469931889,"[0.0, 0.0, 0.0, 0.0]",7
185,6.51300732912,-1.13405691678,"[0.0, 0.0, 0.0, 0.0]",8
185,3.6243660051,0.931361372862,"[0.0, 0.0, 0.0, 0.0]",9
185,4.12669377175,-1.06634215913,"[0.0, 0.0, 0.0, 0.0]",10
186,7.96780956739,4.83572721653,"[0.0, 0.0, 0.0, 0.0]",0
186,13.7505049471,8.16367746886,"[0.0, 0.0, 0.0, 0.0]",1
186,11.1487331181,1.21270462539,"[0.0, 0.0, 0.0, 0.0]",2
186,17.7293521196,4.11517810636,"[0.0, 0.0, 0.0, 0.0]",3
187,4.62583013539,-0.12328928477,"[0.0, 0.0, 0.0, 0.0]",0
187,4.60297930578,-2.48534423359,"[0.0, 0.0, 0.0, 0.0]",1
187,3.04208437347,1.74626115792,"[0.0, 0.0, 0.0, 0.0]",2
187,5.77046770916,2.48726831031,"[0.0, 0.0, 0.0, 0.0]",3
187,5.15102760899,0.889157978553,"[0.0, 0.0, 0.0, 0.0]",4
187,5.63796091706,-1.12088654563,"[0.0, 0.0, 0.0, 0.0]",5
187,6.9360532312,-2.09531457398,"[0.0, 0.0, 0.0, 0.0]",6
187,7.02975001374,0.832899387044,"[0.0, 0.0, 0.0, 0.0]",7
187,6.35539874166,-1.09247590109,"[0.0, 0.0, 0.0, 0.0]",8
187,3.61470103018,0.929106789552,"[0.0, 0.0, 0.0, 0.0]",9
187,4.10585706642,-1.05926093951,"[0.0, 0.0, 0.0, 0.0]",10
188,4.61455215903,-0.122217081978,"[0.0, 0.0, 0.0, 0.0]",0
188,4.6173843772,-2.49200650488,"[0.0, 0.0, 0.0, 0.0]",1
188,3.0665124244,1.76147976191,"[0.0, 0.0, 0.0, 0.0]",2
188,5.7572874291,2.48347025541,"[0.0, 0.0, 0.0, 0.0]",3
188,5.17318216081,0.892575629557,"[0.0, 0.0, 0.0, 0.0]",4
188,6.9043702109,-2.08597348111,"[0.0, 0.0, 0.0, 0.0]",5
188,5.50396903397,-1.09491175617,"[0.0, 0.0, 0.0, 0.0]",6
188,7.15818852143,0.848447603171,"[0.0, 0.0, 0.0, 0.0]",7
188,6.45520396156,-1.1090659968,"[0.0, 0.0, 0.0, 0.0]",8
188,3.64074923822,0.936346904838,"[0.0, 0.0, 0.0, 0.0]",9
188,4.12036700422,-1.06413967273,"[0.0, 0.0, 0.0, 0.0]",10
189,4.6333769201,-0.124068823848,"[0.0, 0.0, 0.0, 0.0]",0
189,4.61845696728,-2.49351040415,"[0.0, 0.0, 0.0, 0.0]",1
189,3.06999075283,1.76386868926,"[0.0, 0.0, 0.0, 0.0]",2
189,5.76090845712,2.48373233629,"[0.0, 0.0, 0.0, 0.0]",3
189,5.15851569274,0.890559743336,"[0.0, 0.0, 0.0, 0.0]",4
189,5.52364184693,-1.09836437736,"[0.0, 0.0, 0.0, 0.0]",5
189,6.94850522087,-2.09706900214,"[0.0, 0.0, 0.0, 0.0]",6
189,7.14712768143,0.847939853761,"[0.0, 0.0, 0.0, 0.0]",7
189,6.4234897847,-1.10225782441,"[0.0, 0.0, 0.0, 0.0]",8
189,3.58946203363,0.922362987855,"[0.0, 0.0, 0.0, 0.0]",9
189,4.14018607513,-1.06963733713,"[0.0, 0.0, 0.0, 0.0]",10
190,7.71009127446,4.69684385917,"[0.0, 0.0, 0.0, 0.0]",0
190,13.5278061164,8.02365827983,"[0.0, 0.0, 0.0, 0.0]",1
190,10.8814102281,1.11333414374,"[0.0, 0.0, 0.0, 0.0]",2
190,17.646943325,4.03385038724,"[0.0, 0.0, 0.0, 0.0]",3
191,4.62834391432,-0.12422006904,"[0.0, 0.0, 0.0, 0.0]",0
191,4.61486773298,-2.49037469903,"[0.0, 0.0, 0.0, 0.0]",1
191,3.05554173633,1.754025015,"[0.0, 0.0, 0.0, 0.0]",2
191,5.72651003122,2.46875734751,"[0.0, 0.0, 0.0, 0.0]",3
191,5.11070811901,0.880811357195,"[0.0, 0.0, 0.0, 0.0]",4
191,6.90631975505,-2.08632785135,"[0.0, 0.0, 0.0, 0.0]",5
191,5.48486941037,-1.09162055161,"[0.0, 0.0, 0.0, 0.0]",6
191,7.22864304637,0.858897462777,"[0.0, 0.0, 0.0, 0.0]",7
191,6.54503315503,-1.12380715244,"[0.0, 0.0, 0.0, 0.0]",8
191,3.60990217968,0.927540700608,"[0.0, 0.0, 0.0, 0.0]",9
191,4.12929763946,-1.06641706086,"[0.0, 0.0, 0.0, 0.0]",10
192,4.62655887487,-0.123636863515,"[0.0, 0.0, 0.0, 0.0]",0
192,3.04128020883,1.74632950836,"[0.0, 0.0, 0.0, 0.0]",1
192,4.62110883509,-2.493540613,"[0.0, 0.0, 0.0, 0.0]",2
192,5.77264511038,2.4892976565,"[0.0, 0.0, 0.0, 0.0]",3
192,5.1775129103,0.894161698786,"[0.0, 0.0, 0.0, 0.0]",4
192,6.94771327103,-2.09790025353,"[0.0, 0.0, 0.0, 0.0]",5
192,5.48779126108,-1.09244527235,"[0.0, 0.0, 0.0, 0.0]",6
192,7.28466917746,0.865288215455,"[0.0, 0.0, 0.0, 0.0]",7
192,6.38180530213,-1.09743850654,"[0.0, 0.0, 0.0, 0.0]",8
192,3.61476605995,0.929859707,"[0.0, 0.0, 0.0, 0.0]",9
192,4.09845281942,-1.05797960581,"[0.0, 0.0, 0.0, 0.0]",10
193,7.6459221809,4.68277026146,"[0.0, 0.0, 0.0, 0.0]",0
193,13.5616525882,8.04027245917,"[0.0, 0.0, 0.0, 0.0]",1
193,10.573729325,1.02820840853,"[0.0, 0.0, 0.0, 0.0]",2
193,18.0455483276,4.06558472689,"[0.0, 0.0, 0.0, 0.0]",3
194,4.62659583142,-0.123158784693,"[0.0, 0.0, 0.0, 0.0]",0
194,4.59026531501,-2.47876002578,"[0.0, 0.0, 0.0, 0.0]",1
194,3.0549837022,1.7543565617,"[0.0, 0.0, 0.0, 0.0]",2
194,5.79812674137,2.50008770274,"[0.0, 0.0, 0.0, 0.0]",3
194,5.16846961435,0.892546018206,"[0.0, 0.0, 0.0, 0.0]",4
194,5.64902524651,-1.12265255828,"[0.0, 0.0, 0.0, 0.0]",5
194,6.90537065112,-2.08464821699,"[0.0, 0.0, 0.0, 0.0]",6
194,7.11341836038,0.843587412217,"[0.0, 0.0, 0.0, 0.0]",7
194,6.38832464016,-1.09779455651,"[0.0, 0.0, 0.0, 0.0]",8
194,3.65208945953,0.939353055982,"[0.0, 0.0, 0.0, 0.0]",9
194,4.13153071319,-1.06655533489,"[0.0, 0.0, 0.0, 0.0]",10
195,7.40220307516,4.55421283443,"[0.0, 0.0, 0.0, 0.0]",0
195,13.7373515862,8.14292101456,"[0.0, 0.0, 0.0, 0.0]",1
195,10.3020830075,0.948299458246,"[0.0, 0.0, 0.0, 0.0]",2
195,17.3359843465,3.85755121723,"[0.0, 0.0, 0.0, 0.0]",3
197,4.62221136697,-0.123306796116,"[0.0, 0.0, 0.0, 0.0]",0
197,3.09073332269,1.77618968881,"[0.0, 0.0, 0.0, 0.0]",1
197,4.6118627285,-2.48925208054,"[0.0, 0.0, 0.0, 0.0]",2
197,5.7522628421,2.48028677534,"[0.0, 0.0, 0.0, 0.0]",3
197,5.18025174453,0.895080207609,"[0.0, 0.0, 0.0, 0.0]",4
197,5.47962871518,-1.09073249545,"[0.0, 0.0, 0.0, 0.0]",5
197,6.9304280933,-2.09387066594,"[0.0, 0.0, 0.0, 0.0]",6
197,7.13903044422,0.846127012738,"[0.0, 0.0, 0.0, 0.0]",7
197,6.41397446669,-1.10139935617,"[0.0, 0.0, 0.0, 0.0]",8
197,3.65096041511,0.938863265173,"[0.0, 0.0, 0.0, 0.0]",9
197,4.10172450514,-1.0580694671,"[0.0, 0.0, 0.0, 0.0]",10
198,4.64083891257,-0.121811562555,"[0.0, 0.0, 0.0, 0.0]",0
198,3.06630209909,1.76117705623,"[0.0, 0.0, 0.0, 0.0]",1
198,4.63979094747,-2.50364774719,"[0.0, 0.0, 0.0, 0.0]",2
198,5.71828024279,2.46536075416,"[0.0, 0.0, 0.0, 0.0]",3
198,5.17567416759,0.893201753535,"[0.0, 0.0, 0.0, 0.0]",4
198,6.92532161298,-2.09179874476,"[0.0, 0.0, 0.0, 0.0]",5
198,5.50239938999,-1.09416089454,"[0.0, 0.0, 0.0, 0.0]",6
198,7.23544622551,0.859677725535,"[0.0, 0.0, 0.0, 0.0]",7
198,6.53591110093,-1.1209357699,"[0.0, 0.0, 0.0, 0.0]",8
198,3.65870809155,0.94089542622,"[0.0, 0.0, 0.0, 0.0]",9
198,4.09109315967,-1.05547022036,"[0.0, 0.0, 0.0, 0.0]",10
199,4.61960872425,-0.123633856221,"[0.0, 0.0, 0.0, 0.0]",0
199,3.05250486041,1.75338450971,"[0.0, 0.0, 0.0, 0.0]",1
199,4.65204069317,-2.50991972234,"[0.0, 0.0, 0.0, 0.0]",2
199,5.70628607981,2.46020497565,"[0.0, 0.0, 0.0, 0.0]",3
199,5.10825811035,0.880075272698,"[0.0, 0.0, 0.0, 0.0]",4
199,5.55299883215,-1.10396126882,"[0.0, 0.0, 0.0, 0.0]",5
199,6.95011362993,-2.09946547193,"[0.0, 0.0, 0.0, 0.0]",6
199,7.06432003935,0.837585403185,"[0.0, 0.0, 0.0, 0.0]",7
199,6.4647077943,-1.11053009278,"[0.0, 0.0, 0.0, 0.0]",8
199,3.60908312383,0.927534179853,"[0.0, 0.0, 0.0, 0.0]",9
199,4.10980555374,-1.0601745012,"[0.0, 0.0, 0.0, 0.0]",10
201,6.82871723133,4.31179983269,"[0.0, 0.0, 0.0, 0.0]",0
201,13.2560390825,7.90294335516,"[0.0, 0.0, 0.0, 0.0]",1
201,9.6086588387,0.703457089467,"[0.0, 0.0, 0.0, 0.0]",2
201,16.6499702157,3.55179059698,"[0.0, 0.0, 0.0, 0.0]",3
204,4.63061263838,-0.121558412749,"[0.0, 0.0, 0.0, 0.0]",0
204,4.65348340498,-2.51105648785,"[0.0, 0.0, 0.0, 0.0]",1
204,3.05755319402,1.75598402182,"[0.0, 0.0, 0.0, 0.0]",2
204,5.72172515895,2.46708530074,"[0.0, 0.0, 0.0, 0.0]",3
204,5.14762013146,0.888556516065,"[0.0, 0.0, 0.0, 0.0]",4
204,5.49421099393,-1.09388086522,"[0.0, 0.0, 0.0, 0.0]",5
204,6.95149876802,-2.10075236758,"[0.0, 0.0, 0.0, 0.0]",6
204,7.41355317761,0.882310256977,"[0.0, 0.0, 0.0, 0.0]",7
204,6.72918936737,-1.15390168156,"[0.0, 0.0, 0.0, 0.0]",8
204,3.6374951082,0.934083598556,"[0.0, 0.0, 0.0, 0.0]",9
204,4.12652401524,-1.06536003937,"[0.0, 0.0, 0.0, 0.0]",10
207,4.6547112004,-0.122730952217,"[0.0, 0.0, 0.0, 0.0]",0
207,4.66295721794,-2.51709655022,"[0.0, 0.0, 0.0, 0.0]",1
207,3.05601804466,1.7550036902,"[0.0, 0.0, 0.0, 0.0]",2
207,5.75527764943,2.48176167579,"[0.0, 0.0, 0.0, 0.0]",3
207,5.19223585916,0.896931940093,"[0.0, 0.0, 0.0, 0.0]",4
207,6.94291066813,-2.09702535083,"[0.0, 0.0, 0.0, 0.0]",5
207,5.50584550668,-1.09555607345,"[0.0, 0.0, 0.0, 0.0]",6
207,7.20101713822,0.8544474498,"[0.0, 0.0, 0.0, 0.0]",7
207,6.61020452522,-1.13251591779,"[0.0, 0.0, 0.0, 0.0]",8
207,3.60395554124,0.926295183591,"[0.0, 0.0, 0.0, 0.0]",9
207,4.08669079465,-1.05565643676,"[0.0, 0.0, 0.0, 0.0]",10
208,12.4202254388,7.53331022511,"[0.0, 0.0, 0.0, 0.0]",0
208,6.1934581353,4.08216594055,"[0.0, 0.0, 0.0, 0.0]",1
208,8.76627338589,0.501501558342,"[0.0, 0.0, 0.0, 0.0]",2
208,15.0874555805,3.13506539464,"[0.0, 0.0, 0.0, 0.0]",3
209,4.60800581224,-0.123507853608,"[0.0, 0.0, 0.0, 0.0]",0
209,3.05869572153,1.75648305418,"[0.0, 0.0, 0.0, 0.0]",1
209,4.64351315024,-2.50438314298,"[0.0, 0.0, 0.0, 0.0]",2
209,5.76863295177,2.48640918603,"[0.0, 0.0, 0.0, 0.0]",3
209,5.19519920918,0.897082980885,"[0.0, 0.0, 0.0, 0.0]",4
209,6.95615212677,-2.10144921421,"[0.0, 0.0, 0.0, 0.0]",5
209,5.61561902261,-1.11617711555,"[0.0, 0.0, 0.0, 0.0]",6
209,7.11843009051,0.843548373211,"[0.0, 0.0, 0.0, 0.0]",7
209,6.45920947706,-1.10986915647,"[0.0, 0.0, 0.0, 0.0]",8
209,3.6258910162,0.931489121317,"[0.0, 0.0, 0.0, 0.0]",9
209,4.09213735769,-1.05565909799,"[0.0, 0.0, 0.0, 0.0]",10
210,4.60503805292,-0.120891067787,"[0.0, 0.0, 0.0, 0.0]",0
210,4.63552565582,-2.50143092061,"[0.0, 0.0, 0.0, 0.0]",1
210,3.06880253177,1.76225953689,"[0.0, 0.0, 0.0, 0.0]",2
210,5.81162512317,2.50368805045,"[0.0, 0.0, 0.0, 0.0]",3
210,5.18106594877,0.895643707166,"[0.0, 0.0, 0.0, 0.0]",4
210,6.92265848171,-2.09002080677,"[0.0, 0.0, 0.0, 0.0]",5
210,5.69048078833,-1.12998105963,"[0.0, 0.0, 0.0, 0.0]",6
210,7.12997903699,0.845067130721,"[0.0, 0.0, 0.0, 0.0]",7
210,6.42913118388,-1.10447068741,"[0.0, 0.0, 0.0, 0.0]",8
210,3.61065929317,0.928262487047,"[0.0, 0.0, 0.0, 0.0]",9
210,4.12928565534,-1.06665437493,"[0.0, 0.0, 0.0, 0.0]",10
211,5.96462513638,4.00137270339,"[0.0, 0.0, 0.0, 0.0]",0
211,12.4967176543,7.63601047579,"[0.0, 0.0, 0.0, 0.0]",1
211,8.58012542169,0.433437226305,"[0.0, 0.0, 0.0, 0.0]",2
211,15.2014615725,3.1322425378,"[0.0, 0.0, 0.0, 0.0]",3
215,5.44048997899,3.75349885523,"[0.0, 0.0, 0.0, 0.0]",0
215,11.8158599768,7.28964132146,"[0.0, 0.0, 0.0, 0.0]",1
215,8.22721453136,0.329454315779,"[0.0, 0.0, 0.0, 0.0]",2
215,14.6812760699,2.97011697107,"[0.0, 0.0, 0.0, 0.0]",3
217,4.64338276585,-0.121446003436,"[0.0, 0.0, 0.0, 0.0]",0
217,4.63896599038,-2.50304642578,"[0.0, 0.0, 0.0, 0.0]",1
217,3.05860799758,1.75674345679,"[0.0, 0.0, 0.0, 0.0]",2
217,5.72683835065,2.4698732389,"[0.0, 0.0, 0.0, 0.0]",3
217,5.15858924354,0.89060071791,"[0.0, 0.0, 0.0, 0.0]",4
217,6.99254036227,-2.11205632201,"[0.0, 0.0, 0.0, 0.0]",5
217,5.59641232409,-1.11482980043,"[0.0, 0.0, 0.0, 0.0]",6
217,7.19651070817,0.85568244083,"[0.0, 0.0, 0.0, 0.0]",7
217,6.4111089499,-1.10092650985,"[0.0, 0.0, 0.0, 0.0]",8
217,3.61599031143,0.929651646068,"[0.0, 0.0, 0.0, 0.0]",9
217,4.10306277356,-1.05840241603,"[0.0, 0.0, 0.0, 0.0]",10
218,11.2766450301,6.96733863181,"[0.0, 0.0, 0.0, 0.0]",0
218,5.59777505581,3.88015473214,"[0.0, 0.0, 0.0, 0.0]",1
218,8.0872406712,0.288126739561,"[0.0, 0.0, 0.0, 0.0]",2
218,14.9986369234,3.00460952211,"[0.0, 0.0, 0.0, 0.0]",3
219,4.6280799717,-0.121145516313,"[0.0, 0.0, 0.0, 0.0]",0
219,4.67819146829,-2.52587575172,"[0.0, 0.0, 0.0, 0.0]",1
219,3.05717165147,1.75592935614,"[0.0, 0.0, 0.0, 0.0]",2
219,3.95811219325,-1.96004212018,"[0.0, 0.0, 0.0, 0.0]",3
219,5.84441779536,2.51976928138,"[0.0, 0.0, 0.0, 0.0]",4
219,5.15158583317,0.889015753691,"[0.0, 0.0, 0.0, 0.0]",5
219,6.90410473574,-2.0859391153,"[0.0, 0.0, 0.0, 0.0]",6
219,5.56238597696,-1.10527771897,"[0.0, 0.0, 0.0, 0.0]",7
219,7.21618593022,0.857325697247,"[0.0, 0.0, 0.0, 0.0]",8
219,6.42734117373,-1.10325439219,"[0.0, 0.0, 0.0, 0.0]",9
219,3.64625035883,0.936909466146,"[0.0, 0.0, 0.0, 0.0]",10
219,4.09362786498,-1.05649358831,"[0.0, 0.0, 0.0, 0.0]",11
220,4.65583197412,-0.121880764468,"[0.0, 0.0, 0.0, 0.0]",0
220,3.07582535063,1.76768017197,"[0.0, 0.0, 0.0, 0.0]",1
220,4.5714237478,-2.4696885722,"[0.0, 0.0, 0.0, 0.0]",2
220,4.10742602838,-1.87361059842,"[0.0, 0.0, 0.0, 0.0]",3
220,5.76017092511,2.48417517306,"[0.0, 0.0, 0.0, 0.0]",4
220,5.19270381436,0.896616150585,"[0.0, 0.0, 0.0, 0.0]",5
220,6.92806354466,-2.09406808651,"[0.0, 0.0, 0.0, 0.0]",6
220,5.5465222741,-1.10325558823,"[0.0, 0.0, 0.0, 0.0]",7
220,7.18680474306,0.852974193928,"[0.0, 0.0, 0.0, 0.0]",8
220,6.43932013615,-1.10649955701,"[0.0, 0.0, 0.0, 0.0]",9
220,3.65735549532,0.940750306393,"[0.0, 0.0, 0.0, 0.0]",10
220,4.12023953019,-1.06228290584,"[0.0, 0.0, 0.0, 0.0]",11
223,4.65411637173,-0.121908700088,"[0.0, 0.0, 0.0, 0.0]",0
223,4.60798837238,-2.48779597904,"[0.0, 0.0, 0.0, 0.0]",1
223,3.05583280395,1.75451428943,"[0.0, 0.0, 0.0, 0.0]",2
223,4.48750146289,-1.64522912942,"[0.0, 0.0, 0.0, 0.0]",3
223,5.73344849479,2.47226550243,"[0.0, 0.0, 0.0, 0.0]",4
223,5.15678670915,0.890507456495,"[0.0, 0.0, 0.0, 0.0]",5
223,6.84042602375,-2.0685076368,"[0.0, 0.0, 0.0, 0.0]",6
223,5.54369155651,-1.10316800363,"[0.0, 0.0, 0.0, 0.0]",7
223,7.22545367055,0.859599752418,"[0.0, 0.0, 0.0, 0.0]",8
223,6.52013936732,-1.11882194798,"[0.0, 0.0, 0.0, 0.0]",9
